50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67
69,69,69,69,68,69,69,69,68,69,69,69,68,69,69,68,69,68,68,69,69,69,69,68,69,69,68,68,68,69,69,68,69,69,68,68,69,69,68,68,69,69,68,68,69,68,68,68,69,68
37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,8,3,3,3,15,5,5,4,2,6,13,2,2,8,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
22,23,28,29,30,31,32,33,34,35,36,37,38,43,44,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,,,,,,,,,,,,,
68,68,68,69,68,68,69,69,69,69,69,68,68,69,69,68,68,69,69,69,68,68,69,69,68,68,68,68,69,68,69,69,68,68,68,69,68,,,,,,,,,,,,,
50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2,1,1,5,2,5,1,3,2,1,3,1,1,3,4,2,4,11,19,2,27,4,3,13,13,15,7,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67
68,69,69,69,69,69,68,69,69,69,69,69,69,69,69,69,69,69,68,68,69,68,69,69,68,68,68,68,68,68,69,69,69,69,69,69,69,69,69,68,68,68,69,69,69,68,68,69,68,68
50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,3,1,6,4,4,2,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67
69,69,69,68,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69
50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,5,1,1,5,4,3,2,3,1,1,2,3,8,5,2,2,1,4,8,1,1,3,1,1,1,7,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67
69,68,69,69,69,69,69,69,69,69,69,69,68,68,69,69,69,69,68,69,69,69,69,69,69,69,68,69,69,69,69,69,69,69,69,68,69,69,69,68,68,69,68,68,69,69,68,69,68,69
50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2,9,3,12,5,4,3,1,11,1,1,1,1,10,3,2,2,9,26,2,11,1,7,4,10,25,40,25,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67
69,69,68,68,68,69,69,69,69,68,69,69,69,69,68,69,69,69,69,68,69,68,69,68,69,68,68,68,68,69,68,69,69,69,68,69,68,69,68,69,68,69,68,69,69,69,68,69,69,69
29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,3,2,1,5,16,1,12,4,6,12,10,6,15,2,8,21,3,10,21,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
18,19,20,21,22,23,24,25,26,27,38,39,40,41,42,43,44,45,46,47,58,59,60,61,62,63,64,65,67,,,,,,,,,,,,,,,,,,,,,
69,69,69,69,69,68,69,68,69,68,68,68,68,68,69,68,68,69,68,68,69,69,68,69,69,69,69,68,69,,,,,,,,,,,,,,,,,,,,,
50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,8,6,1,8,1,2,1,2,1,2,3,7,2,1,2,2,1,3,1,1,1,2,1,1,2,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67
68,68,68,69,69,69,69,69,69,69,69,69,68,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,68,69,69,69,69,68,69,69,69,69,69,69,69,69,69,69,68,69,69,69
50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,8,17,2,3,1,14,8,3,9,32,7,7,3,2,43,5,2,26,3,3,3,30,14,3,5,7,6,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67
68,68,68,69,69,69,68,68,69,68,68,68,68,69,69,68,69,69,68,69,69,69,68,68,69,69,69,68,68,69,69,69,69,68,69,69,69,69,68,69,68,69,69,69,69,69,68,69,69,68
50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,1,7,2,1,5,1,1,1,8,2,5,10,5,3,2,1,9,3,18,4,3,1,3,9,1,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67
69,69,69,69,69,69,69,68,69,69,69,68,69,68,68,69,69,69,68,69,69,68,69,69,69,69,69,69,69,68,69,68,69,68,68,69,69,69,69,69,69,69,69,69,68,69,68,69,69,69
50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,2,1,2,1,1,1,1,1,5,3,1,3,7,1,2,2,4,1,6,6,8,6,2,7,2,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67
69,69,69,69,69,69,69,69,69,69,69,68,68,69,69,69,69,69,69,69,69,69,68,68,68,69,69,69,69,69,69,69,69,69,69,69,69,68,69,69,69,68,69,69,69,69,68,69,68,69
30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,5,1,6,7,3,20,12,16,11,9,4,8,26,29,12,4,7,9,6,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,58,59,60,61,62,63,64,65,66,67,,,,,,,,,,,,,,,,,,,,
68,68,69,68,69,69,68,68,68,69,68,69,68,68,68,68,69,68,69,69,68,69,69,68,69,69,69,68,68,68,,,,,,,,,,,,,,,,,,,,
50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,4,1,29,44,2,7,3,3,1,4,1,8,9,13,21,8,26,17,16,10,3,1,9,6,4,15,11,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67
69,68,69,69,68,68,69,68,69,69,69,69,69,68,68,68,68,68,68,68,68,68,69,68,68,68,69,68,68,68,68,68,69,68,69,68,69,69,68,68,69,69,69,69,68,69,68,68,68,68
40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,1,5,7,1,2,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,58,59,60,61,62,63,64,65,66,67,,,,,,,,,,
69,69,69,69,69,68,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,,,,,,,,,,
50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,2,5,1,1,1,1,2,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67
69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,68,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,68,69,68
50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2,1,1,6,1,2,4,2,1,1,1,1,2,1,6,3,1,1,9,1,5,2,13,1,5,9,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67
69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,68,69,69,69,69,69,69,69,69,68,69,69,69,69,69,69,68,69,69,69,69,69,69,69,69,69,69
46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,2,2,4,14,3,1,2,2,1,1,1,2,10,1,1,2,1,1,1,7,1,2,1,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,58,59,60,61,62,63,64,65,66,67,,,,
69,69,69,69,69,68,69,69,69,69,69,69,69,69,68,69,69,69,68,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,68,69,69,69,69,69,69,69,69,69,69,,,,
41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,6,7,2,5,2,10,6,7,1,11,5,1,6,10,12,1,2,4,3,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,,,,,,,,,
68,68,68,69,69,69,68,68,68,69,68,68,69,68,68,68,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,,,,,,,,,
50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,7,2,1,6,1,2,4,3,9,1,6,1,17,4,1,1,2,5,9,4,1,3,1,6,4,7,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67
69,68,69,69,69,69,69,69,69,68,69,68,69,68,69,69,69,69,69,69,69,69,69,69,68,69,69,69,69,69,69,68,69,69,69,69,68,69,69,69,69,69,69,69,69,69,69,69,69,69
36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1,2,1,2,1,2,3,5,3,2,6,2,4,5,3,2,1,6,5,8,6,3,1,4,2,2,3,2,9,0,0,0,0,0,0,,,,,,,,,,,,,,
18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,53,67,,,,,,,,,,,,,,
69,69,69,69,69,69,69,69,68,69,69,68,69,69,69,69,69,69,69,69,68,68,69,69,69,69,69,68,69,68,69,69,69,68,68,69,,,,,,,,,,,,,,
50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,4,1,35,5,3,2,2,3,2,2,1,4,16,8,14,3,6,12,7,61,31,67,49,6,7,4,24,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67
69,69,69,69,68,69,69,69,69,69,69,69,69,69,68,68,68,69,69,69,68,68,68,68,68,68,69,69,68,68,68,69,69,68,68,69,68,68,68,69,69,68,68,68,69,69,68,68,68,68
30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,3,3,1,8,27,1,3,3,7,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
18,19,20,21,22,23,24,25,26,27,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,,,,,,,,,,,,,,,,,,,,
68,68,69,69,68,68,69,69,69,68,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,,,,,,,,,,,,,,,,,,,,
50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2,1,1,1,5,1,2,1,1,1,3,1,1,3,1,3,2,3,9,1,15,1,3,12,4,3,3,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67
69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,68,69,68,69,69,68,68,69,69,68,68,69,68,69,69,69,69,69,68,69,69,68,68,68,68,69,68,68,69,68,69
40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,3,1,3,7,9,5,2,14,17,3,15,18,11,24,10,13,6,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,,,,,,,,,,
69,69,69,69,69,68,69,69,68,68,69,68,68,68,68,68,68,68,69,68,69,68,69,69,69,69,68,68,69,68,69,69,69,69,69,68,69,68,68,69,,,,,,,,,,
50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,3,1,2,1,1,1,3,10,1,1,2,1,24,3,12,4,6,24,22,9,14,27,4,6,3,8,27,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67
69,69,69,69,69,69,69,69,68,69,69,69,69,68,69,68,69,68,68,68,68,68,68,68,68,69,69,68,69,69,68,68,69,68,69,68,69,69,68,69,69,69,68,68,69,69,68,68,68,68
50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,3,2,3,10,2,1,1,1,2,1,6,1,1,8,6,6,5,2,9,3,1,4,4,3,4,10,1,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67
69,69,69,68,69,69,69,69,69,69,69,68,69,69,68,69,68,69,69,69,69,69,69,69,69,69,69,69,68,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,68,68,69,69,69,69
50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,5,7,5,5,2,6,7,2,2,1,1,1,2,2,1,1,1,1,2,5,1,1,1,1,1,5,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67
69,68,68,68,69,69,68,68,69,69,69,69,69,69,69,69,69,69,69,69,68,69,69,69,69,69,69,69,69,69,69,69,69,68,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69
37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,4,1,1,6,5,3,9,1,1,2,5,3,4,7,7,3,3,6,8,1,8,3,8,2,7,12,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,39,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,,,,,,,,,,,,,
69,69,69,69,69,69,69,68,69,69,69,68,68,69,69,69,69,69,69,69,68,68,69,69,69,69,68,69,69,69,68,69,69,69,69,68,68,,,,,,,,,,,,,
39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
18,19,20,21,22,23,24,25,26,27,28,29,30,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,,,,,,,,,,,
69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,68,69,69,69,69,69,69,69,69,69,69,69,,,,,,,,,,,
42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,5,10,10,27,4,2,2,2,4,1,3,2,4,3,1,4,6,10,23,1,12,3,23,5,6,14,16,15,13,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,,,,,,,,
69,68,68,68,68,69,69,69,69,69,69,69,69,69,69,69,69,68,69,68,69,68,69,68,68,68,68,68,68,68,68,69,68,69,68,69,68,68,69,69,69,69,,,,,,,,
50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,1,2,1,2,1,1,2,3,5,3,2,1,7,6,1,7,48,1,9,3,3,3,2,10,3,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67
69,69,69,69,69,69,69,69,69,69,68,68,68,69,69,69,68,69,69,68,69,68,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,68,69,69,69,69,68,69,69,69,68,69,69
50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2,3,2,1,1,1,3,5,2,1,2,1,1,14,1,3,3,3,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67
68,69,69,69,69,69,69,69,68,69,69,69,69,69,68,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69
32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,3,1,1,1,5,2,1,3,1,6,4,1,11,12,6,3,2,3,1,7,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
18,19,20,21,22,23,24,25,26,27,32,35,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,,,,,,,,,,,,,,,,,,
69,69,69,69,69,69,69,69,69,69,69,69,69,68,68,69,69,69,68,69,69,69,69,69,69,69,69,69,68,68,69,69,,,,,,,,,,,,,,,,,,
50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,3,1,1,5,2,3,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67
69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69
48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,1,13,4,1,1,1,1,1,1,1,1,12,14,2,1,2,1,1,3,3,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,40,41,42,43,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,,
69,69,69,69,68,69,69,69,69,69,69,69,69,69,68,68,69,69,69,69,69,68,69,69,69,69,69,69,69,69,69,69,69,69,69,69,68,68,69,69,69,69,69,69,69,68,69,69,,
29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,3,2,3,1,2,3,1,1,3,1,3,3,3,1,13,1,7,10,6,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,58,59,60,61,62,63,64,65,66,,,,,,,,,,,,,,,,,,,,,
69,69,69,68,69,69,69,69,69,69,69,69,68,69,69,68,69,68,69,69,69,68,69,69,69,69,69,68,68,,,,,,,,,,,,,,,,,,,,,
50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,2,1,2,2,2,2,1,4,2,6,2,4,4,15,6,3,5,13,5,22,1,7,2,3,3,9,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67
69,69,69,69,69,69,69,69,69,69,69,68,69,69,69,68,68,69,68,69,68,68,69,68,69,69,69,68,69,68,68,69,69,69,68,68,68,68,68,68,68,69,69,68,69,69,68,69,69,69
50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1,1,1,4,3,3,2,3,4,1,3,1,1,4,6,2,9,4,22,2,4,1,3,2,1,2,6,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67
69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,68,69,68,69,68,69,68,69,69,69,68,69,68,69,68,69,69,69,68,69,69,69,69,69,69,69,69,69,68,69,69,69,69
48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2,2,3,8,4,3,2,1,1,2,2,1,1,4,1,1,1,6,1,1,7,1,2,2,4,1,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,67,,
68,69,69,68,69,69,69,69,69,69,69,69,69,69,69,69,69,69,68,69,69,69,69,69,69,69,69,69,69,68,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,68,,
40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,2,1,1,2,2,1,1,1,3,12,1,10,3,9,13,6,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
18,19,20,21,22,23,24,25,26,27,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,,,,,,,,,,
69,69,69,69,69,69,69,69,69,69,69,68,69,68,69,68,68,68,69,69,69,69,69,68,69,69,69,69,69,68,69,69,68,68,69,69,68,69,69,69,,,,,,,,,,
50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,7,4,1,3,4,1,1,1,2,1,1,2,4,1,9,2,2,7,58,2,11,1,4,1,4,10,4,28,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67
69,68,69,69,69,69,69,69,69,69,69,69,69,69,69,68,69,69,69,68,69,68,69,69,69,69,69,69,68,69,69,68,69,69,69,69,69,69,69,69,68,69,69,68,69,68,69,69,68,69
50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,2,1,3,5,1,3,1,1,1,1,1,3,1,1,1,1,6,5,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67
